Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764600912,20,,Aggregated,1.900000,1.400000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,302,196,10000.0,6583.066305023211,1.944273000844987,13338.531108998723,263.1291390728477
1764600913,20,,Aggregated,1.900000,1.400000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,303,196,10000.0,6561.349514534684,1.944273000844987,13338.531108998723,262.42904290429044
1764600914,20,,Aggregated,2.000000,1.500000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,307,198,10000.0,6541.801223970706,1.944273000844987,13338.531108998723,263.0097719869707
1764600915,20,,Aggregated,2.100000,1.600000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,310,199,10000.0,6510.975658938731,1.944273000844987,13338.531108998723,262.01612903225805
1764600916,20,,Aggregated,2.100000,1.600000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,310,199,10000.0,6510.975658938731,1.944273000844987,13338.531108998723,262.01612903225805
1764600917,20,,Aggregated,2.300000,1.600000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,312,201,10000.0,6533.713489926302,1.944273000844987,13338.531108998723,262.76602564102564
1764600918,20,,Aggregated,2.200000,1.500000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,314,203,10000.0,6556.144375194287,1.944273000844987,13338.531108998723,263.5063694267516
1764600919,20,,Aggregated,2.200000,1.500000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,316,204,10000.0,6572.68161324369,1.944273000844987,13338.531108998723,264.36392405063293
1764600920,20,,Aggregated,2.200000,1.500000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,316,204,10000.0,6572.68161324369,1.944273000844987,13338.531108998723,264.36392405063293
1764600921,20,,Aggregated,2.600000,1.900000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,319,207,10000.0,6605.481607871494,1.944273000844987,13338.531108998723,265.44200626959247
1764600922,20,,Aggregated,2.600000,1.900000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,320,208,10000.0,6616.284734425021,1.944273000844987,13338.531108998723,265.796875
1764600923,20,,Aggregated,2.000000,1.300000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,321,209,10000.0,6627.007469859832,1.944273000844987,13338.531108998723,266.14953271028037
1764600924,20,,Aggregated,1.900000,1.300000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,324,211,10000.0,6627.798831629643,1.944273000844987,13338.531108998723,266.1820987654321
1764600925,20,,Aggregated,1.900000,1.300000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,326,213,10000.0,6648.857440723946,1.944273000844987,13338.531108998723,266.87423312883436
1764600926,20,,Aggregated,1.800000,1.300000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,329,215,10000.0,6649.389534525859,1.944273000844987,13338.531108998723,266.8996960486322
1764600927,20,,Aggregated,1.800000,1.500000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,331,217,10000.0,6670.029598776457,1.944273000844987,13338.531108998723,267.57703927492446
1764600928,20,,Aggregated,1.900000,1.600000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,332,218,10000.0,6680.225161225925,1.944273000844987,13338.531108998723,267.91265060240966
1764600929,20,,Aggregated,1.900000,1.600000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,335,220,10000.0,6680.920143573153,1.944273000844987,13338.531108998723,269.0268656716418
1764600930,20,,Aggregated,1.800000,1.500000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,336,221,10000.0,6690.98748452383,1.944273000844987,13338.531108998723,269.3541666666667
1764600931,20,,Aggregated,1.900000,1.600000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,338,223,10000.0,6710.932113630199,1.944273000844987,13338.531108998723,270.00295857988164
1764600932,20,,Aggregated,1.900000,1.600000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,340,225,10000.0,6730.6380865353185,1.944273000844987,13338.531108998723,270.6441176470588
1764600933,20,,Aggregated,1.800000,1.500000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,341,225,10000.0,6710.907737929641,1.944273000844987,13338.531108998723,270.0
1764600934,20,,Aggregated,1.900000,1.600000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,347,227,10000.0,6662.2965591873435,1.944273000844987,13338.531108998723,268.65129682997116
1764600935,20,,Aggregated,1.900000,1.600000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,348,227,10000.0,6643.157886704046,1.944273000844987,13338.531108998723,268.0258620689655
1764600936,20,,Aggregated,2.300000,1.600000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,352,229,10000.0,6624.872170417631,1.944273000844987,13338.531108998723,267.42329545454544
1764600937,20,,Aggregated,2.200000,1.400000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,356,232,10000.0,6635.243255497207,1.944273000844987,13338.531108998723,267.7556179775281
1764600938,20,,Aggregated,2.100000,1.300000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,360,234,10000.0,6617.412480511124,1.944273000844987,13338.531108998723,267.1694444444444
1764600939,20,,Aggregated,2.100000,1.300000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,365,236,10000.0,6591.030410986322,1.944273000844987,13338.531108998723,268.0219178082192
1764600940,20,,Aggregated,2.700000,1.700000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,366,237,10000.0,6600.5119894972895,1.944273000844987,13338.531108998723,268.3251366120219
1764600941,20,,Aggregated,3.000000,1.600000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,369,239,10000.0,6601.372500105712,1.944273000844987,13338.531108998723,268.3360433604336
1764600942,20,,Aggregated,3.000000,1.600000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,369,239,10000.0,6601.372500105712,1.944273000844987,13338.531108998723,268.3360433604336
1764600943,20,,Aggregated,3.200000,1.800000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,373,240,10000.0,6569.744071388759,1.944273000844987,13338.531108998723,269.84450402144773
1764600944,20,,Aggregated,3.200000,1.800000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,373,240,10000.0,6569.744071388759,1.944273000844987,13338.531108998723,269.84450402144773
1764600945,20,,Aggregated,3.000000,1.500000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,375,240,10000.0,6534.718290200021,1.944273000844987,13338.531108998723,268.6773333333333
1764600946,20,,Aggregated,2.700000,1.300000,10000,10000,10000,10000,10000,10000,10000,11000,13000,13000,13000,378,243,10000.0,6562.74281045505,1.944273000844987,13338.531108998723,269.5529100529101
